Loyalty,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
330694,53,15,124229.0,12419.0,4041.0,40.0,0.32538851759400916,0.2830188679245283
330741,202,37,402321.1,40224.71,13419.5,132.6,0.33361334363877326,0.18316831683168316
330779,176,55,389579.8,38948.18,5283.9,51.3,0.13566487574002173,0.3125
330783,197,22,256016.8,25595.28,15610.4,153.9,0.609893699150781,0.1116751269035533
330858,208,46,533015.4,53293.64,39477.9,390.0,0.7407619370716656,0.22115384615384615
330870,33,9,77931.0,7792.0,6171.0,61.0,0.7919661190965093,0.2727272727272727
330947,46,2,80472.0,8045.0,0.0,0.0,0.0,0.043478260869565216
330988,134,28,211579.9,21151.89,3812.0,38.0,0.18022030182645618,0.208955223880597
331078,217,46,416795.6,41672.659999999996,7615.2,76.0,0.18273851489201795,0.2119815668202765
331094,30,8,88878.0,8886.0,3970.0,39.0,0.4467702003151024,0.26666666666666666
331184,105,39,205912.3,20584.63,0.0,0.0,0.0,0.37142857142857144
331258,142,27,326629.3,32655.43,18283.7,182.4,0.5598976954215578,0.19014084507042253
331301,185,58,496427.3,49633.53,19912.0,197.6,0.40118041170958424,0.31351351351351353
331325,197,54,407095.1,40701.21,19985.9,198.4,0.49103945558375295,0.27411167512690354
331353,229,10,463660.5,46357.45,2591.0,25.0,0.05589177144126781,0.043668122270742356
331560,235,68,574865.5,57476.75,18627.6,184.3,0.3240893056757732,0.28936170212765955
331598,130,46,371651.7,37160.07,8694.0,86.0,0.23396080793173962,0.35384615384615387
331669,41,13,67345.5,6733.049999999999,7923.0,77.9,1.1767326842961214,0.3170731707317073
331697,212,47,348387.4,34832.84,3059.0,30.0,0.08781942557655363,0.22169811320754718
331698,206,28,441420.1,44132.91,16018.5,158.4,0.36296043020956464,0.13592233009708737
331699,160,25,294389.5,29431.75,22408.4,221.7,0.761368250273939,0.15625
331706,233,51,502254.3,50219.63,5187.0,51.0,0.10328630457850844,0.21888412017167383
331857,131,48,304732.8,30465.58,5643.0,55.1,0.1852254248893341,0.366412213740458
331992,0,0,0.0,0.0,0.0,0.0,0.0,0.0
331995,41,9,138834.9,13881.39,0.0,0.0,0.0,0.21951219512195122
332003,0,0,0.0,0.0,0.0,0.0,0.0,0.0
332027,149,21,285227.6,28517.760000000002,0.0,0.0,0.0,0.14093959731543623
332077,95,25,245360.4,24532.64,4051.0,40.0,0.1651269492398698,0.2631578947368421
332082,195,42,285720.5,28565.25,15514.9,154.0,0.543138953798759,0.2153846153846154
332175,194,44,387899.0,38786.5,29780.5,295.3,0.7678058087221069,0.2268041237113402
332208,206,44,379139.1,37904.61,22012.1,216.9,0.5807235584273258,0.21359223300970873
332225,163,35,314392.5,31434.05,17492.1,173.1,0.5564698153753652,0.2147239263803681
332276,158,34,500415.6,50035.66,20126.7,198.9,0.40224711735590174,0.21518987341772153
332289,192,52,345545.3,34548.63,24342.2,239.9,0.7045778660398402,0.2708333333333333
332387,206,59,354475.2,35441.92,20016.5,197.6,0.564769064429918,0.28640776699029125
332409,216,75,487660.2,48756.92,47987.2,475.3,0.984213112723281,0.3472222222222222
332430,160,38,279447.2,27937.72,0.0,0.0,0.0,0.2375
332466,194,51,314190.0,31413.7,0.0,0.0,0.0,0.26288659793814434
332711,226,67,304145.3,30407.829999999998,4917.2,47.5,0.16170834946130652,0.29646017699115046
332716,130,45,206172.0,20613.9,11559.4,114.2,0.5607575470920106,0.34615384615384615
332780,163,48,266344.1,26625.21,16431.2,161.5,0.6171294048009387,0.294478527607362
332823,153,38,301744.6,30166.46,14191.1,140.6,0.4704264272307722,0.24836601307189543
332855,0,0,0.0,0.0,0.0,0.0,0.0,0.0
332869,191,22,421663.1,42157.81,0.0,0.0,0.0,0.11518324607329843
332962,194,51,496142.8,49606.08,13966.4,138.2,0.2815461330546578,0.26288659793814434
332983,29,15,69789.0,6978.0,0.0,0.0,0.0,0.5172413793103449
333039,195,12,345438.0,34534.5,0.0,0.0,0.0,0.06153846153846154
333051,15,9,71013.0,7100.0,0.0,0.0,0.0,0.6
333064,204,61,476295.6,47621.56,12057.2,118.5,0.2531878418094662,0.29901960784313725
333207,76,26,204640.7,20459.27,11627.5,114.5,0.5683242852750856,0.34210526315789475
333213,183,52,491182.1,49109.01,8675.4,85.5,0.17665597412776188,0.28415300546448086
333295,172,46,267762.8,26768.28,9304.3,91.2,0.34758677061058835,0.26744186046511625
333451,235,72,390787.2,39072.12,20525.7,202.8,0.5253285462882484,0.30638297872340425
333502,184,38,337413.3,33735.33,3206.0,32.0,0.09503390066141341,0.20652173913043478
333595,200,33,460510.9,46041.19,3814.0,38.0,0.08283886667568757,0.165
333621,159,44,420266.9,42020.89,20469.6,201.4,0.48712913981593436,0.27672955974842767
333644,4,1,19053.0,1905.0,0.0,0.0,0.0,0.25
333680,203,75,374814.8,37471.38,9969.1,98.8,0.26604571275464106,0.3694581280788177
333694,277,88,532564.5,53246.45,22634.7,224.2,0.42509312827427936,0.3176895306859206
333773,217,46,405558.5,40546.95,3476.0,34.0,0.08572777977135149,0.2119815668202765
333799,187,43,479920.2,47986.42,18273.3,179.3,0.3808014850868225,0.22994652406417113
333825,239,67,588170.1,58810.41,12146.0,120.0,0.2065280619536575,0.2803347280334728
334003,138,52,402632.4,40254.34,19955.8,198.9,0.4957428192835853,0.37681159420289856
334143,158,58,318038.0,31796.5,28809.3,285.3,0.9060525529539415,0.3670886075949367
334192,0,0,0.0,0.0,0.0,0.0,0.0,0.0
334224,210,54,559295.2,55922.72,17950.7,178.1,0.3209911821170358,0.2571428571428571
334273,185,57,317038.0,31697.4,23911.7,237.9,0.7543741757999078,0.3081081081081081
334324,135,40,447986.2,44791.32,2649.0,26.0,0.05914092283951444,0.2962962962962963
334329,174,58,308153.4,30808.94,3874.0,38.0,0.12574272272918186,0.3333333333333333
334437,245,80,414739.5,41465.25,18946.5,186.3,0.4569247743592526,0.32653061224489793
334454,204,59,397770.9,39770.99,28910.3,286.1,0.7269192946919351,0.28921568627450983
334574,0,0,0.0,0.0,0.0,0.0,0.0,0.0
334575,131,66,307430.5,30735.45,5442.0,54.0,0.17705938907678268,0.5038167938931297
334997,216,7,380364.0,38031.7,0.0,0.0,0.0,0.032407407407407406
335137,164,30,242843.30000000002,24277.13,11527.7,114.7,0.47483784121104927,0.18292682926829268
335143,221,41,348533.3,34846.03,0.0,0.0,0.0,0.18552036199095023
335162,217,45,509510.7,50942.57,8169.0,81.0,0.16035704519815155,0.2073732718894009
335246,65,7,110546.0,11051.0,0.0,0.0,0.0,0.1076923076923077
335306,81,22,115347.0,11530.0,2636.0,26.0,0.22862098872506506,0.2716049382716049
335324,162,51,386958.8,38688.58,7742.5,76.0,0.20012365406019036,0.3148148148148148
335365,212,48,396096.6,39602.46,9046.2,88.6,0.22842520388884935,0.22641509433962265
335371,212,57,438515.1,43843.01,3572.0,35.0,0.08147250838845234,0.2688679245283019
335421,137,55,454593.4,45453.74,5295.0,52.0,0.11649206423937833,0.40145985401459855
335545,165,48,344034.5,34398.25,9952.6,98.5,0.28933448649277216,0.2909090909090909
335554,241,65,544893.8,54481.58,2632.0,26.0,0.04830990584340616,0.2697095435684647
335671,243,71,508882.5,50878.45,12185.6,120.1,0.23950415156122093,0.29218106995884774
335755,119,40,385981.6,38591.46,8767.0,86.7,0.22717461324344818,0.33613445378151263
335839,218,43,463710.7,46363.07,10300.0,102.0,0.2221595765767884,0.19724770642201836
335852,201,67,494257.4,49419.14,18396.8,180.5,0.37226062614606403,0.3333333333333333
335964,168,48,439015.5,43895.95,17936.4,176.3,0.40861172841685856,0.2857142857142857
336025,131,27,298450.5,29839.45,7474.6,74.1,0.2504938931515159,0.20610687022900764
336037,121,16,189292.5,18924.15,0.0,0.0,0.0,0.1322314049586777
336076,12,0,24664.0,2466.0,0.0,0.0,0.0,0.0
336127,275,25,417072.2,41697.42,3583.0,35.0,0.08592857783527134,0.09090909090909091
336138,174,42,228538.4,22848.84,17174.1,169.1,0.7516399081966524,0.2413793103448276
336139,201,32,429084.6,42903.26,6399.2,62.7,0.1491541668395362,0.15920398009950248
336141,217,59,512158.6,51207.36,12099.3,118.9,0.23628048780487804,0.271889400921659
336143,200,43,498325.7,49822.87,3129.0,31.0,0.06280248408010217,0.215
336238,39,10,33061.9,3305.09,0.0,0.0,0.0,0.2564102564102564
336247,243,77,532867.6,53276.66,8600.0,85.0,0.16142153055390485,0.3168724279835391
336271,185,48,451956.2,45189.02,2961.0,29.0,0.06552476685708165,0.2594594594594595
336281,266,64,502099.4,50201.54,14748.3,145.8,0.2937818242229222,0.24060150375939848
336341,187,61,312420.2,31236.22,11866.2,117.1,0.3798859144928548,0.32620320855614976
336357,196,35,413324.2,41324.52,5168.0,51.3,0.12505892385440898,0.17857142857142858
336451,11,5,10523.0,1052.0,0.0,0.0,0.0,0.45454545454545453
336469,139,27,315393.8,31533.08,3692.0,36.0,0.11708339305897171,0.19424460431654678
336484,155,48,409109.7,40903.97,9055.5,89.5,0.2213843790712735,0.3096774193548387
336539,197,53,343812.8,34374.78,11644.0,115.3,0.33873671336951106,0.26903553299492383
336541,73,25,169564.2,16952.52,0.0,0.0,0.0,0.3424657534246575
336665,39,10,42701.0,4269.0,4985.0,49.0,1.1677207776996954,0.2564102564102564
336722,208,55,356539.2,35646.72,13405.1,132.1,0.37605423444288844,0.2644230769230769
336724,185,62,379115.4,37903.24,10272.5,101.6,0.2710190474481865,0.33513513513513515
336770,159,28,355516.7,35545.87,9668.0,95.0,0.27198659084726295,0.1761006289308176
336809,182,39,400351.0,40028.3,11107.4,110.2,0.27748867676119143,0.21428571428571427
336817,48,7,121299.0,12127.0,0.0,0.0,0.0,0.14583333333333334
336831,9,4,20839.0,2083.0,0.0,0.0,0.0,0.4444444444444444
336878,5,1,946.0,94.0,0.0,0.0,0.0,0.2
336902,26,7,29126.0,2912.0,0.0,0.0,0.0,0.2692307692307692
337066,215,63,424884.2,42478.12,15186.9,150.5,0.35752288472277016,0.2930232558139535
337148,162,37,199068.0,19900.9,0.0,0.0,0.0,0.22839506172839505
337235,223,61,540484.4,54042.44,16076.4,159.5,0.2974773159761106,0.273542600896861
337260,195,50,324255.2,32417.72,9986.4,99.1,0.3080537434464854,0.2564102564102564
337341,50,8,196486.6,19645.26,7290.3,72.2,0.37109715015225053,0.16
337453,224,54,389879.0,38979.3,27010.4,266.0,0.692942151346997,0.24107142857142858
337488,153,51,327644.7,32755.97,17100.3,168.0,0.5220514000959214,0.3333333333333333
337812,0,0,0.0,0.0,0.0,0.0,0.0,0.0
337815,272,69,495815.1,49571.41,9450.6,93.1,0.19064618093372773,0.2536764705882353
337818,252,42,466765.6,46668.56,18602.5,183.9,0.39860882787041213,0.16666666666666666
337842,191,43,313325.1,31324.41,14658.5,146.4,0.46795773647452577,0.225130890052356
337857,145,42,350972.8,35091.98,5682.9,55.1,0.16194298526329945,0.2896551724137931
337925,154,21,263543.5,26348.35,0.0,0.0,0.0,0.13636363636363635
337932,97,12,207519.2,20746.32,3918.0,39.0,0.18885277003343243,0.12371134020618557
337945,193,56,386525.6,38645.96,0.0,0.0,0.0,0.29015544041450775
337980,225,76,394232.1,39416.41,28129.5,277.4,0.7136494673157702,0.3377777777777778
337983,134,47,323573.7,32350.97,14890.2,147.5,0.4602705884862185,0.35074626865671643
338059,172,40,355216.7,35514.770000000004,20892.1,205.2,0.5882651077284182,0.23255813953488372
338125,13,0,11955.0,1195.0,0.0,0.0,0.0,0.0
338212,114,26,361116.4,36102.94,14362.1,140.6,0.3978097074642674,0.22807017543859648
338285,197,42,304920.1,30485.71,21376.2,212.2,0.7011875399982485,0.2131979695431472
338291,22,5,64880.0,6487.0,0.0,0.0,0.0,0.22727272727272727
338295,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338346,189,44,504763.2,50468.22,22769.1,224.2,0.4511571836692477,0.2328042328042328
338750,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338786,178,54,336086.3,33603.13,31517.4,312.9,0.937930484451895,0.30337078651685395
338803,49,12,71565.0,7155.0,0.0,0.0,0.0,0.24489795918367346
338808,28,6,114989.0,11496.0,0.0,0.0,0.0,0.21428571428571427
338837,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338838,181,42,411222.5,41113.35,8098.0,80.0,0.1969676516265398,0.23204419889502761
338872,195,36,406668.5,40658.45,35901.2,357.5,0.8829948018185642,0.18461538461538463
339005,192,54,416558.7,41649.57,14011.1,138.0,0.3364044334671403,0.28125
339151,183,36,464212.8,46414.28,22406.8,220.9,0.4827565999084764,0.19672131147540983
339220,115,37,406064.2,40599.62,16240.7,160.7,0.4000209854180901,0.3217391304347826
339274,0,0,0.0,0.0,0.0,0.0,0.0,0.0
339371,66,8,97701.0,9767.0,0.0,0.0,0.0,0.12121212121212122
339573,219,19,397072.2,39700.02,2307.0,23.0,0.05811080195929373,0.0867579908675799
339800,57,10,116509.9,11647.89,0.0,0.0,0.0,0.17543859649122806
339819,153,26,248447.2,24838.12,4594.2,45.6,0.18496568983481843,0.16993464052287582
339845,102,9,159755.8,15971.98,0.0,0.0,0.0,0.08823529411764706
339880,221,47,383172.4,38306.94,0.0,0.0,0.0,0.21266968325791855
339927,167,42,412135.3,41208.43,7427.1,74.1,0.18023253979828885,0.25149700598802394
339941,132,18,324993.5,32492.55,0.0,0.0,0.0,0.13636363636363635
340156,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340277,175,50,394778.3,39469.13,33476.7,332.0,0.848174256691242,0.2857142857142857
340307,114,26,354987.8,35492.479999999996,0.0,0.0,0.0,0.22807017543859648
340467,187,56,341751.5,34167.55,4081.0,40.0,0.11944081445699208,0.2994652406417112
340479,205,43,486330.8,48624.98,18764.4,184.3,0.3859004157945155,0.2097560975609756
340492,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340574,139,25,262897.9,26285.19,0.0,0.0,0.0,0.17985611510791366
340583,212,66,508193.4,50809.54,11191.7,111.0,0.2202676898865843,0.3113207547169811
340604,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340638,31,11,128094.0,12807.0,3309.0,33.0,0.25837432654017334,0.3548387096774194
340691,222,43,343791.4,34372.74,11141.6,110.2,0.32414058349727143,0.19369369369369369
340723,25,9,102588.0,10258.0,3180.0,31.0,0.3100019496977968,0.36
340736,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340782,102,19,295045.0,29498.7,3719.0,37.0,0.12607335238502035,0.18627450980392157
340802,217,60,433911.3,43383.73,27103.5,268.8,0.6247388133754289,0.2764976958525346
340874,78,27,132653.0,13262.0,14382.0,143.0,1.0844518172221385,0.34615384615384615
340881,0,0,0.0,0.0,0.0,0.0,0.0,0.0
340924,164,35,300328.4,30024.239999999998,10440.7,103.0,0.34774235750846655,0.21341463414634146
340925,211,29,649240.0,64914.0,8907.2,87.4,0.13721539267338326,0.13744075829383887
340927,130,25,341458.0,34140.9,0.0,0.0,0.0,0.19230769230769232
340931,108,23,293981.5,29392.35,15561.0,153.9,0.5294234724341538,0.21296296296296297
340934,0,0,0.0,0.0,0.0,0.0,0.0,0.0
341169,242,30,476659.6,47660.46,0.0,0.0,0.0,0.12396694214876033
341185,168,18,420049.7,41997.27,0.0,0.0,0.0,0.10714285714285714
341302,129,34,264856.1,26479.510000000002,17200.7,171.0,0.6495852831113567,0.26356589147286824
341549,159,51,388609.1,38854.51,8609.0,85.0,0.22157016006636038,0.32075471698113206
341594,120,29,380225.0,38013.7,0.0,0.0,0.0,0.24166666666666667
341725,174,48,555090.9,55500.29,7715.0,75.4,0.13900828265942394,0.27586206896551724
341728,210,76,486058.4,48597.64,5434.0,53.2,0.11181612934290637,0.3619047619047619
341867,169,55,462929.0,46283.4,14972.3,146.7,0.32349179187354427,0.3254437869822485
341897,5,3,12182.0,1218.0,0.0,0.0,0.0,0.6
341904,3,3,19788.0,1978.0,0.0,0.0,0.0,1.0
341907,96,26,344503.5,34447.75,5852.0,57.0,0.16988047114833335,0.2708333333333333
341942,171,71,349598.0,34952.2,4764.0,47.0,0.1363004331630055,0.4152046783625731
342007,167,49,308296.3,30823.13,6004.0,60.0,0.19478878361801671,0.2934131736526946
342044,200,24,505954.5,50586.45,0.0,0.0,0.0,0.12
342156,227,95,420066.2,41994.82,23048.9,228.0,0.548851024959745,0.4185022026431718
342407,181,48,364883.8,36482.28,0.0,0.0,0.0,0.26519337016574585
342483,210,50,411330.1,41121.409999999996,14993.2,149.0,0.3646081201982131,0.23809523809523808
342527,292,73,433822.7,43374.57,15659.3,155.9,0.36102490468493403,0.25
342554,180,41,355007.6,35494.16,16992.4,168.5,0.4787379106872793,0.22777777777777777
342570,180,47,444629.6,44456.96,0.0,0.0,0.0,0.2611111111111111
342583,263,83,519106.2,51901.12,8859.7,87.4,0.1707034453206405,0.3155893536121673
342679,181,66,396270.9,39620.59,20624.1,205.5,0.5205399515756832,0.36464088397790057
342725,234,48,358255.0,35818.1,11967.4,117.4,0.33411599163551386,0.20512820512820512
342738,0,0,0.0,0.0,0.0,0.0,0.0,0.0
342836,66,3,166189.0,16614.0,0.0,0.0,0.0,0.045454545454545456
342929,168,44,314559.3,31448.23,4736.7,45.6,0.15061896965266408,0.2619047619047619
342958,85,18,212356.4,21230.24,4354.0,43.0,0.20508482240426862,0.21176470588235294
342980,36,11,102782.0,10275.0,0.0,0.0,0.0,0.3055555555555556
343001,155,45,398177.7,39811.27,7059.0,70.0,0.17731160045886504,0.2903225806451613
343011,147,50,281471.3,28140.13,0.0,0.0,0.0,0.3401360544217687
343051,71,21,150233.0,15021.0,3919.0,39.0,0.26090140470008655,0.29577464788732394
343103,201,56,439716.7,43963.67,14235.5,140.0,0.32380144787730414,0.27860696517412936
343139,188,53,372976.3,37288.729999999996,39430.7,390.6,1.0574428252182362,0.28191489361702127
343218,154,34,459160.0,45908.7,9745.0,97.0,0.21226913417282564,0.22077922077922077
343247,37,9,55061.0,5504.0,0.0,0.0,0.0,0.24324324324324326
343377,213,41,369160.9,36908.79,8534.3,84.4,0.23122676197187714,0.19248826291079812
343383,167,22,472709.1,47262.31,0.0,0.0,0.0,0.1317365269461078
343425,55,11,104878.1,10486.91,6148.4,60.8,0.5862928164731078,0.2
343547,175,71,420699.0,42059.5,21401.8,210.9,0.5088458017808105,0.4057142857142857
343605,213,53,443611.9,44351.89,16628.1,162.3,0.3749129969433095,0.24882629107981222
343706,176,43,380237.3,38015.43,9523.5,94.7,0.25051669808811844,0.24431818181818182
343879,48,18,104616.0,10457.0,9632.0,95.0,0.9211054795830544,0.375
343884,0,0,0.0,0.0,0.0,0.0,0.0,0.0
343978,92,35,152849.3,15281.23,9494.3,93.1,0.6213046986400963,0.3804347826086957
343994,283,61,563663.4,56357.14,20121.7,198.9,0.3570390548562259,0.21554770318021202
344009,140,51,343813.4,34377.14,16957.2,168.3,0.49326965535818285,0.36428571428571427
344039,27,4,28572.0,2856.0,0.0,0.0,0.0,0.14814814814814814
344052,63,21,171567.0,17151.0,4534.0,45.0,0.26435776339572037,0.3333333333333333
344121,210,65,520912.7,52083.97,36532.5,361.9,0.7014154258978338,0.30952380952380953
344180,91,25,143319.4,14326.84,5768.4,57.0,0.4026289118884555,0.27472527472527475
344199,152,38,324395.5,32431.95,13648.3,135.1,0.42082884316237534,0.25
344232,182,44,512667.1,51258.91,14162.2,139.3,0.27628757615017563,0.24175824175824176
344260,141,53,324397.8,32431.48,14004.1,139.2,0.43180576402927034,0.375886524822695
344372,74,27,66043.0,6600.0,16054.0,159.0,2.4324242424242426,0.36486486486486486
344413,164,24,430229.6,43015.16,0.0,0.0,0.0,0.14634146341463414
344464,162,16,511094.4,51102.14,5446.0,53.0,0.10657087941913979,0.09876543209876543
344483,266,44,529694.9,52961.29,8379.0,82.0,0.15820989254604637,0.16541353383458646
344527,189,29,353855.9,35377.49,13215.3,131.8,0.3735510913860763,0.15343915343915343
344570,46,10,145615.0,14557.0,8045.0,80.0,0.552655080030226,0.21739130434782608
344580,55,13,146265.4,14622.54,4275.0,42.0,0.2923568682321949,0.23636363636363636
344627,210,70,466246.9,46617.19,8675.4,85.5,0.18609873310682173,0.3333333333333333
344669,17,9,32155.0,3214.0,3403.0,34.0,1.0588052271313007,0.5294117647058824
344671,55,22,69185.0,6916.0,2820.0,28.0,0.40775014459224984,0.4
344749,21,9,36069.0,3606.0,6355.0,63.0,1.7623405435385469,0.42857142857142855
344768,0,0,0.0,0.0,0.0,0.0,0.0,0.0
344797,162,54,340556.5,34051.15,0.0,0.0,0.0,0.3333333333333333
344990,218,53,408336.8,40825.08,16449.4,163.4,0.40292388894277736,0.24311926605504589
344998,137,14,269003.4,26894.94,11815.0,117.0,0.4393019653511032,0.10218978102189781
345014,196,27,419774.8,41970.28,7123.1,70.3,0.1697177145351425,0.1377551020408163
345090,15,1,23698.0,2369.0,0.0,0.0,0.0,0.06666666666666667
345099,190,80,503628.9,50353.19,14460.0,141.2,0.28717147811290605,0.42105263157894735
345238,183,29,398317.6,39825.76,19790.7,196.6,0.49693213638609784,0.15846994535519127
345244,130,49,324842.3,32475.329999999998,15789.1,154.5,0.48618751526158477,0.3769230769230769
345518,198,27,388655.0,38861.2,2939.0,29.0,0.07562813294494251,0.13636363636363635
345572,214,72,367447.9,36739.29,27081.7,268.1,0.7371318280783324,0.3364485981308411
345597,198,56,346662.2,34657.82,3802.0,38.0,0.10970107179274403,0.2828282828282828
345608,192,32,448020.7,44794.77,32068.5,318.3,0.7158983068782361,0.16666666666666666
345615,170,29,253467.1,25342.31,23562.8,233.8,0.9297810657355229,0.17058823529411765
345657,252,39,464937.0,46484.6,0.0,0.0,0.0,0.15476190476190477
345682,206,47,386174.2,38608.82,20787.3,204.8,0.5384080632352918,0.22815533980582525
345765,245,63,454087.2,45399.92,20683.7,204.2,0.4555889085267111,0.2571428571428571
345802,175,48,434042.4,43394.84,8699.7,86.5,0.2004777526544631,0.2742857142857143
345840,47,3,128035.0,12801.0,4264.0,42.0,0.3330989766424498,0.06382978723404255
345841,152,28,297381.9,29730.89,16372.6,161.2,0.5506932352176473,0.18421052631578946
